#ies_format_version: 1.0
#file: 20250718_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	healthStatus;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	breakerPosition;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#006;	frequency;	FALSE;	TRUE;	0;	other;	FLOAT,9. -
YYYYMMDD;	hhmmss;	unixtimestamp;	healthStatus;	breakerPosition;	frequency
20250718;	113635;	1752818795.000;	 err32;	 err32;	    err32
20250718;	113640;	1752818800.000;	 err32;	 err32;	    err32
20250718;	113645;	1752818805.000;	 err32;	 err32;	    err32
20250718;	113650;	1752818810.000;	 err32;	 err32;	    err32
20250718;	113655;	1752818815.000;	 err32;	 err32;	    err32
20250718;	113700;	1752818820.000;	 err32;	 err32;	    err32
20250718;	113705;	1752818825.000;	 err32;	 err32;	    err32
20250718;	113710;	1752818830.000;	 err32;	 err32;	    err32
20250718;	113715;	1752818835.000;	 err32;	 err32;	    err32
20250718;	113720;	1752818840.000;	 err32;	 err32;	    err32
20250718;	113725;	1752818845.000;	 err32;	 err32;	    err32
20250718;	113730;	1752818850.000;	 err32;	 err32;	    err32
20250718;	113735;	1752818855.000;	 err32;	 err32;	    err32
20250718;	113740;	1752818860.000;	 err32;	 err32;	    err32
20250718;	113745;	1752818865.000;	 err32;	 err32;	    err32
20250718;	113750;	1752818870.000;	 err32;	 err32;	    err32
20250718;	113755;	1752818875.000;	 err32;	 err32;	    err32
20250718;	113800;	1752818880.000;	 err32;	 err32;	    err32
20250718;	113805;	1752818885.000;	 err32;	 err32;	    err32
20250718;	113810;	1752818890.000;	 err32;	 err32;	    err32
20250718;	113815;	1752818895.000;	 err32;	 err32;	    err32
20250718;	113820;	1752818900.000;	 err32;	 err32;	    err32
20250718;	113825;	1752818905.000;	 err32;	 err32;	    err32
20250718;	113830;	1752818910.000;	 err32;	 err32;	    err32
20250718;	113835;	1752818915.000;	 err32;	 err32;	    err32
20250718;	113840;	1752818920.000;	 err32;	 err32;	    err32
20250718;	113845;	1752818925.000;	 err32;	 err32;	    err32
20250718;	113850;	1752818930.000;	 err32;	 err32;	    err32
20250718;	113855;	1752818935.000;	 err32;	 err32;	    err32
20250718;	113900;	1752818940.000;	 err32;	 err32;	    err32
20250718;	113905;	1752818945.000;	 err32;	 err32;	    err32
20250718;	113910;	1752818950.000;	 err32;	 err32;	    err32
20250718;	113915;	1752818955.000;	 err32;	 err32;	    err32
20250718;	113920;	1752818960.000;	 err32;	 err32;	    err32
20250718;	113925;	1752818965.000;	 err32;	 err32;	    err32
20250718;	113930;	1752818970.000;	 err32;	 err32;	    err32
20250718;	113935;	1752818975.000;	 err32;	 err32;	    err32
20250718;	113940;	1752818980.000;	 err32;	 err32;	    err32
20250718;	113945;	1752818985.000;	 err32;	 err32;	    err32
20250718;	113950;	1752818990.000;	 err32;	 err32;	    err32
20250718;	113955;	1752818995.000;	 err32;	 err32;	    err32
20250718;	114000;	1752819000.000;	 err32;	 err32;	    err32
20250718;	114005;	1752819005.000;	 err32;	 err32;	    err32
20250718;	114010;	1752819010.000;	 err32;	 err32;	    err32
20250718;	114015;	1752819015.000;	 err32;	 err32;	    err32
20250718;	114020;	1752819020.000;	 err32;	 err32;	    err32
20250718;	114025;	1752819025.000;	 err32;	 err32;	    err32
20250718;	114030;	1752819030.000;	 err32;	 err32;	    err32
20250718;	114035;	1752819035.000;	 err32;	 err32;	    err32
20250718;	114040;	1752819040.000;	 err32;	 err32;	    err32
20250718;	114045;	1752819045.000;	 err32;	 err32;	    err32
20250718;	114050;	1752819050.000;	 err32;	 err32;	    err32
20250718;	114055;	1752819055.000;	 err32;	 err32;	    err32
20250718;	114100;	1752819060.000;	 err32;	 err32;	    err32
20250718;	114105;	1752819065.000;	 err32;	 err32;	    err32
20250718;	114110;	1752819070.000;	 err32;	 err32;	    err32
20250718;	114115;	1752819075.000;	 err32;	 err32;	    err32
20250718;	114120;	1752819080.000;	 err32;	 err32;	    err32
20250718;	114125;	1752819085.000;	 err32;	 err32;	    err32
20250718;	114130;	1752819090.000;	 err32;	 err32;	    err32
20250718;	114135;	1752819095.000;	 err32;	 err32;	    err32
20250718;	114140;	1752819100.000;	 err32;	 err32;	    err32
20250718;	114145;	1752819105.000;	 err32;	 err32;	    err32
20250718;	114150;	1752819110.000;	 err32;	 err32;	    err32
20250718;	114155;	1752819115.000;	 err32;	 err32;	    err32
20250718;	114200;	1752819120.000;	 err32;	 err32;	    err32
20250718;	114205;	1752819125.000;	 err32;	 err32;	    err32
20250718;	114210;	1752819130.000;	 err32;	 err32;	    err32
20250718;	114215;	1752819135.000;	 err32;	 err32;	    err32
20250718;	114220;	1752819140.000;	 err32;	 err32;	    err32
20250718;	114225;	1752819145.000;	 err32;	 err32;	    err32
20250718;	114230;	1752819150.000;	 err32;	 err32;	    err32
20250718;	114235;	1752819155.000;	 err32;	 err32;	    err32
20250718;	114240;	1752819160.000;	 err32;	 err32;	    err32
20250718;	114245;	1752819165.000;	 err32;	 err32;	    err32
20250718;	114250;	1752819170.000;	 err32;	 err32;	    err32
20250718;	114255;	1752819175.000;	 err32;	 err32;	    err32
20250718;	114300;	1752819180.000;	 err32;	 err32;	    err32
20250718;	114305;	1752819185.000;	 err32;	 err32;	    err32
20250718;	114310;	1752819190.000;	 err32;	 err32;	    err32
20250718;	114315;	1752819195.000;	 err32;	 err32;	    err32
20250718;	114320;	1752819200.000;	 err32;	 err32;	    err32
20250718;	114325;	1752819205.000;	 err32;	 err32;	    err32
20250718;	114330;	1752819210.000;	 err32;	 err32;	    err32
20250718;	114335;	1752819215.000;	 err32;	 err32;	    err32
20250718;	114340;	1752819220.000;	 err32;	 err32;	    err32
20250718;	114345;	1752819225.000;	 err32;	 err32;	    err32
20250718;	114350;	1752819230.000;	 err32;	 err32;	    err32
20250718;	114355;	1752819235.000;	 err32;	 err32;	    err32
20250718;	114400;	1752819240.000;	 err32;	 err32;	    err32
20250718;	114405;	1752819245.000;	 err32;	 err32;	    err32
20250718;	114410;	1752819250.000;	 err32;	 err32;	    err32
20250718;	114415;	1752819255.000;	 err32;	 err32;	    err32
20250718;	114420;	1752819260.000;	 err32;	 err32;	    err32
20250718;	114425;	1752819265.000;	 err32;	 err32;	    err32
20250718;	114430;	1752819270.000;	 err32;	 err32;	    err32
20250718;	114435;	1752819275.000;	 err32;	 err32;	    err32
20250718;	114440;	1752819280.000;	 err32;	 err32;	    err32
20250718;	114445;	1752819285.000;	 err32;	 err32;	    err32
20250718;	114450;	1752819290.000;	 err32;	 err32;	    err32
20250718;	114455;	1752819295.000;	 err32;	 err32;	    err32
20250718;	114500;	1752819300.000;	 err32;	 err32;	    err32
20250718;	114505;	1752819305.000;	 err32;	 err32;	    err32
20250718;	114510;	1752819310.000;	 err32;	 err32;	    err32
20250718;	114515;	1752819315.000;	 err32;	 err32;	    err32
20250718;	114520;	1752819320.000;	 err32;	 err32;	    err32
20250718;	114525;	1752819325.000;	 err32;	 err32;	    err32
20250718;	114530;	1752819330.000;	 err32;	 err32;	    err32
20250718;	114535;	1752819335.000;	 err32;	 err32;	    err32
20250718;	114540;	1752819340.000;	 err32;	 err32;	    err32
20250718;	114545;	1752819345.000;	 err32;	 err32;	    err32
20250718;	114550;	1752819350.000;	 err32;	 err32;	    err32
20250718;	114555;	1752819355.000;	 err32;	 err32;	    err32
20250718;	114600;	1752819360.000;	 err32;	 err32;	    err32
20250718;	114605;	1752819365.000;	 err32;	 err32;	    err32
20250718;	114610;	1752819370.000;	 err32;	 err32;	    err32
20250718;	114615;	1752819375.000;	 err32;	 err32;	    err32
20250718;	114620;	1752819380.000;	 err32;	 err32;	    err32
20250718;	114625;	1752819385.000;	 err32;	 err32;	    err32
20250718;	114630;	1752819390.000;	 err32;	 err32;	    err32
20250718;	114635;	1752819395.000;	 err32;	 err32;	    err32
20250718;	114640;	1752819400.000;	 err32;	 err32;	    err32
20250718;	114645;	1752819405.000;	 err32;	 err32;	    err32
20250718;	114650;	1752819410.000;	 err32;	 err32;	    err32
20250718;	114655;	1752819415.000;	 err32;	 err32;	    err32
20250718;	114700;	1752819420.000;	 err32;	 err32;	    err32
20250718;	114705;	1752819425.000;	 err32;	 err32;	    err32
20250718;	114710;	1752819430.000;	 err32;	 err32;	    err32
20250718;	114715;	1752819435.000;	 err32;	 err32;	    err32
20250718;	114720;	1752819440.000;	 err32;	 err32;	    err32
20250718;	114725;	1752819445.000;	 err32;	 err32;	    err32
20250718;	114730;	1752819450.000;	  err9;	  err9;	     err9
20250718;	114735;	1752819455.000;	  err9;	  err9;	     err9
20250718;	114740;	1752819460.000;	  err9;	  err9;	     err9
20250718;	114745;	1752819465.000;	  err9;	  err9;	     err9
20250718;	114750;	1752819470.000;	  err9;	  err9;	     err9
20250718;	114755;	1752819475.000;	  err9;	  err9;	     err9
20250718;	114800;	1752819480.000;	  err9;	  err9;	     err9
20250718;	114805;	1752819485.000;	  err9;	  err9;	     err9
20250718;	114810;	1752819490.000;	  err9;	  err9;	     err9
20250718;	114815;	1752819495.000;	  err9;	  err9;	     err9
20250718;	114820;	1752819500.000;	  err9;	  err9;	     err9
20250718;	114825;	1752819505.000;	  err9;	  err9;	     err9
20250718;	114830;	1752819510.000;	  err8;	  err8;	     err8
20250718;	114835;	1752819515.000;	  err8;	  err8;	     err8
20250718;	114840;	1752819520.000;	  err8;	  err8;	     err8
20250718;	114845;	1752819525.000;	     1;	 err19;	    err19
20250718;	114850;	1752819530.000;	     1;	 err19;	    err19
20250718;	114855;	1752819535.000;	     1;	 err19;	    err19
20250718;	114900;	1752819540.000;	     1;	 err19;	    err19
20250718;	114905;	1752819545.000;	     1;	 err19;	    err19
20250718;	114910;	1752819550.000;	     1;	 err19;	    err19
20250718;	114915;	1752819555.000;	     1;	 err19;	    err19
20250718;	114920;	1752819560.000;	     1;	 err19;	    err19
20250718;	114925;	1752819565.000;	     1;	 err19;	    err19
20250718;	114930;	1752819570.000;	     1;	 err19;	    err19
20250718;	114935;	1752819575.000;	     1;	 err19;	    err19
20250718;	114940;	1752819580.000;	     1;	 err19;	    err19
20250718;	114945;	1752819585.000;	     1;	 err19;	    err19
20250718;	114950;	1752819590.000;	     1;	 err19;	    err19
20250718;	114955;	1752819595.000;	     1;	 err19;	    err19
20250718;	115000;	1752819600.000;	     1;	 err19;	    err19
20250718;	115005;	1752819605.000;	     1;	 err19;	    err19
20250718;	115010;	1752819610.000;	     1;	 err19;	    err19
20250718;	115015;	1752819615.000;	     1;	 err19;	    err19
20250718;	115020;	1752819620.000;	     1;	 err19;	    err19
20250718;	115025;	1752819625.000;	     1;	 err19;	    err19
20250718;	115030;	1752819630.000;	 err32;	 err32;	    err32
20250718;	115035;	1752819635.000;	 err32;	 err32;	    err32
20250718;	115040;	1752819640.000;	 err32;	 err32;	    err32
20250718;	115045;	1752819645.000;	 err32;	 err32;	    err32
20250718;	115050;	1752819650.000;	 err32;	 err32;	    err32
20250718;	115055;	1752819655.000;	 err32;	 err32;	    err32
20250718;	115100;	1752819660.000;	 err32;	 err32;	    err32
20250718;	115105;	1752819665.000;	 err32;	 err32;	    err32
20250718;	115110;	1752819670.000;	 err32;	 err32;	    err32
20250718;	115115;	1752819675.000;	 err32;	 err32;	    err32
20250718;	115120;	1752819680.000;	 err32;	 err32;	    err32
20250718;	115125;	1752819685.000;	 err32;	 err32;	    err32
20250718;	115130;	1752819690.000;	 err32;	 err32;	    err32
20250718;	115135;	1752819695.000;	 err32;	 err32;	    err32
20250718;	115140;	1752819700.000;	 err32;	 err32;	    err32
20250718;	115145;	1752819705.000;	 err32;	 err32;	    err32
20250718;	115150;	1752819710.000;	 err32;	 err32;	    err32
20250718;	115155;	1752819715.000;	 err32;	 err32;	    err32
20250718;	115200;	1752819720.000;	 err32;	 err32;	    err32
20250718;	115205;	1752819725.000;	 err32;	 err32;	    err32
20250718;	115210;	1752819730.000;	 err32;	 err32;	    err32
20250718;	115215;	1752819735.000;	 err32;	 err32;	    err32
20250718;	115220;	1752819740.000;	 err32;	 err32;	    err32
20250718;	115225;	1752819745.000;	 err32;	 err32;	    err32
20250718;	115230;	1752819750.000;	 err32;	 err32;	    err32
20250718;	115235;	1752819755.000;	 err32;	 err32;	    err32
20250718;	115240;	1752819760.000;	 err32;	 err32;	    err32
20250718;	115245;	1752819765.000;	 err32;	 err32;	    err32
20250718;	115250;	1752819770.000;	 err32;	 err32;	    err32
20250718;	115255;	1752819775.000;	 err32;	 err32;	    err32
20250718;	115300;	1752819780.000;	 err32;	 err32;	    err32
20250718;	115305;	1752819785.000;	 err32;	 err32;	    err32
20250718;	115310;	1752819790.000;	 err32;	 err32;	    err32
20250718;	115315;	1752819795.000;	 err32;	 err32;	    err32
20250718;	115320;	1752819800.000;	 err32;	 err32;	    err32
20250718;	115325;	1752819805.000;	 err32;	 err32;	    err32
20250718;	115330;	1752819810.000;	 err32;	 err32;	    err32
20250718;	115335;	1752819815.000;	 err32;	 err32;	    err32
20250718;	115340;	1752819820.000;	 err32;	 err32;	    err32
20250718;	115345;	1752819825.000;	 err32;	 err32;	    err32
20250718;	115350;	1752819830.000;	 err32;	 err32;	    err32
20250718;	115355;	1752819835.000;	 err32;	 err32;	    err32
20250718;	115400;	1752819840.000;	 err32;	 err32;	    err32
20250718;	115405;	1752819845.000;	 err32;	 err32;	    err32
20250718;	115410;	1752819850.000;	 err32;	 err32;	    err32
20250718;	115415;	1752819855.000;	 err32;	 err32;	    err32
20250718;	115420;	1752819860.000;	 err32;	 err32;	    err32
20250718;	115425;	1752819865.000;	 err32;	 err32;	    err32
20250718;	115430;	1752819870.000;	 err32;	 err32;	    err32
20250718;	115435;	1752819875.000;	 err32;	 err32;	    err32
20250718;	115440;	1752819880.000;	 err32;	 err32;	    err32
20250718;	115445;	1752819885.000;	 err32;	 err32;	    err32
20250718;	115450;	1752819890.000;	 err32;	 err32;	    err32
20250718;	115455;	1752819895.000;	 err32;	 err32;	    err32
20250718;	115500;	1752819900.000;	 err32;	 err32;	    err32
20250718;	115505;	1752819905.000;	 err32;	 err32;	    err32
20250718;	115510;	1752819910.000;	 err32;	 err32;	    err32
20250718;	115515;	1752819915.000;	 err32;	 err32;	    err32
20250718;	115520;	1752819920.000;	 err32;	 err32;	    err32
20250718;	115525;	1752819925.000;	 err32;	 err32;	    err32
20250718;	115530;	1752819930.000;	 err32;	 err32;	    err32
20250718;	115535;	1752819935.000;	 err32;	 err32;	    err32
20250718;	115540;	1752819940.000;	 err32;	 err32;	    err32
20250718;	115545;	1752819945.000;	 err32;	 err32;	    err32
20250718;	115550;	1752819950.000;	 err32;	 err32;	    err32
20250718;	115555;	1752819955.000;	 err32;	 err32;	    err32
20250718;	115600;	1752819960.000;	 err32;	 err32;	    err32
20250718;	115605;	1752819965.000;	 err32;	 err32;	    err32
20250718;	115610;	1752819970.000;	 err32;	 err32;	    err32
20250718;	115615;	1752819975.000;	 err32;	 err32;	    err32
20250718;	115620;	1752819980.000;	 err32;	 err32;	    err32
20250718;	115625;	1752819985.000;	 err32;	 err32;	    err32
20250718;	115630;	1752819990.000;	 err32;	 err32;	    err32
20250718;	115635;	1752819995.000;	 err32;	 err32;	    err32
20250718;	115640;	1752820000.000;	 err32;	 err32;	    err32
20250718;	115645;	1752820005.000;	 err32;	 err32;	    err32
20250718;	115650;	1752820010.000;	 err32;	 err32;	    err32
20250718;	115655;	1752820015.000;	 err32;	 err32;	    err32
20250718;	115700;	1752820020.000;	 err32;	 err32;	    err32
20250718;	115705;	1752820025.000;	 err32;	 err32;	    err32
20250718;	115710;	1752820030.000;	 err32;	 err32;	    err32
20250718;	115715;	1752820035.000;	 err32;	 err32;	    err32
20250718;	115720;	1752820040.000;	 err32;	 err32;	    err32
20250718;	115725;	1752820045.000;	 err32;	 err32;	    err32
20250718;	115730;	1752820050.000;	 err32;	 err32;	    err32
20250718;	115735;	1752820055.000;	 err32;	 err32;	    err32
20250718;	115740;	1752820060.000;	 err32;	 err32;	    err32
20250718;	115745;	1752820065.000;	 err32;	 err32;	    err32
20250718;	115750;	1752820070.000;	 err32;	 err32;	    err32
20250718;	115755;	1752820075.000;	 err32;	 err32;	    err32
20250718;	115800;	1752820080.000;	 err32;	 err32;	    err32
20250718;	115805;	1752820085.000;	 err32;	 err32;	    err32
20250718;	115810;	1752820090.000;	 err32;	 err32;	    err32
20250718;	115815;	1752820095.000;	 err32;	 err32;	    err32
20250718;	115820;	1752820100.000;	 err32;	 err32;	    err32
20250718;	115825;	1752820105.000;	 err32;	 err32;	    err32
20250718;	115830;	1752820110.000;	 err32;	 err32;	    err32
20250718;	115835;	1752820115.000;	 err32;	 err32;	    err32
20250718;	115840;	1752820120.000;	 err32;	 err32;	    err32
20250718;	115845;	1752820125.000;	 err32;	 err32;	    err32
20250718;	115850;	1752820130.000;	 err32;	 err32;	    err32
20250718;	115855;	1752820135.000;	 err32;	 err32;	    err32
20250718;	115900;	1752820140.000;	 err32;	 err32;	    err32
20250718;	115905;	1752820145.000;	 err32;	 err32;	    err32
20250718;	115910;	1752820150.000;	 err32;	 err32;	    err32
20250718;	115915;	1752820155.000;	 err32;	 err32;	    err32
20250718;	115920;	1752820160.000;	 err32;	 err32;	    err32
20250718;	115925;	1752820165.000;	 err32;	 err32;	    err32
20250718;	115930;	1752820170.000;	 err32;	 err32;	    err32
20250718;	115935;	1752820175.000;	 err32;	 err32;	    err32
20250718;	115940;	1752820180.000;	 err32;	 err32;	    err32
20250718;	115945;	1752820185.000;	 err32;	 err32;	    err32
20250718;	115950;	1752820190.000;	 err32;	 err32;	    err32
20250718;	115955;	1752820195.000;	 err32;	 err32;	    err32
20250718;	120000;	1752820200.000;	 err32;	 err32;	    err32
20250718;	120005;	1752820205.000;	 err32;	 err32;	    err32
20250718;	120010;	1752820210.000;	 err32;	 err32;	    err32
20250718;	120015;	1752820215.000;	 err32;	 err32;	    err32
20250718;	120020;	1752820220.000;	 err32;	 err32;	    err32
20250718;	120025;	1752820225.000;	 err32;	 err32;	    err32
20250718;	120030;	1752820230.000;	 err32;	 err32;	    err32
20250718;	120035;	1752820235.000;	 err32;	 err32;	    err32
20250718;	120040;	1752820240.000;	 err32;	 err32;	    err32
20250718;	120045;	1752820245.000;	 err32;	 err32;	    err32
20250718;	120050;	1752820250.000;	 err32;	 err32;	    err32
20250718;	120055;	1752820255.000;	 err32;	 err32;	    err32
20250718;	120100;	1752820260.000;	 err32;	 err32;	    err32
20250718;	120105;	1752820265.000;	 err32;	 err32;	    err32
20250718;	120110;	1752820270.000;	 err32;	 err32;	    err32
20250718;	120115;	1752820275.000;	 err32;	 err32;	    err32
20250718;	120120;	1752820280.000;	 err32;	 err32;	    err32
20250718;	120125;	1752820285.000;	 err32;	 err32;	    err32
20250718;	120130;	1752820290.000;	 err32;	 err32;	    err32
20250718;	120135;	1752820295.000;	 err32;	 err32;	    err32
20250718;	120140;	1752820300.000;	 err32;	 err32;	    err32
20250718;	120145;	1752820305.000;	 err32;	 err32;	    err32
20250718;	120150;	1752820310.000;	 err32;	 err32;	    err32
20250718;	120155;	1752820315.000;	 err32;	 err32;	    err32
20250718;	120200;	1752820320.000;	 err32;	 err32;	    err32
20250718;	120205;	1752820325.000;	 err32;	 err32;	    err32
20250718;	120210;	1752820330.000;	 err32;	 err32;	    err32
20250718;	120215;	1752820335.000;	 err32;	 err32;	    err32
20250718;	120220;	1752820340.000;	 err32;	 err32;	    err32
20250718;	120225;	1752820345.000;	 err32;	 err32;	    err32
20250718;	120230;	1752820350.000;	 err32;	 err32;	    err32
20250718;	120235;	1752820355.000;	 err32;	 err32;	    err32
20250718;	120240;	1752820360.000;	 err32;	 err32;	    err32
20250718;	120245;	1752820365.000;	 err32;	 err32;	    err32
20250718;	120250;	1752820370.000;	 err32;	 err32;	    err32
20250718;	120255;	1752820375.000;	 err32;	 err32;	    err32
20250718;	120300;	1752820380.000;	 err32;	 err32;	    err32
20250718;	120305;	1752820385.000;	 err32;	 err32;	    err32
20250718;	120310;	1752820390.000;	 err32;	 err32;	    err32
20250718;	120315;	1752820395.000;	 err32;	 err32;	    err32
20250718;	120320;	1752820400.000;	 err32;	 err32;	    err32
20250718;	120325;	1752820405.000;	 err32;	 err32;	    err32
20250718;	120330;	1752820410.000;	 err32;	 err32;	    err32
20250718;	120335;	1752820415.000;	 err32;	 err32;	    err32
20250718;	120340;	1752820420.000;	 err32;	 err32;	    err32
20250718;	120345;	1752820425.000;	 err32;	 err32;	    err32
20250718;	120350;	1752820430.000;	 err32;	 err32;	    err32
20250718;	120355;	1752820435.000;	 err32;	 err32;	    err32
20250718;	120400;	1752820440.000;	 err32;	 err32;	    err32
20250718;	120405;	1752820445.000;	 err32;	 err32;	    err32
20250718;	120410;	1752820450.000;	 err32;	 err32;	    err32
20250718;	120415;	1752820455.000;	 err32;	 err32;	    err32
20250718;	120420;	1752820460.000;	 err32;	 err32;	    err32
20250718;	120425;	1752820465.000;	 err32;	 err32;	    err32
20250718;	120430;	1752820470.000;	 err32;	 err32;	    err32
20250718;	120435;	1752820475.000;	 err32;	 err32;	    err32
20250718;	120440;	1752820480.000;	 err32;	 err32;	    err32
20250718;	120445;	1752820485.000;	 err32;	 err32;	    err32
20250718;	120450;	1752820490.000;	 err32;	 err32;	    err32
20250718;	120455;	1752820495.000;	 err32;	 err32;	    err32
20250718;	120500;	1752820500.000;	 err32;	 err32;	    err32
20250718;	120505;	1752820505.000;	 err32;	 err32;	    err32
20250718;	120510;	1752820510.000;	 err32;	 err32;	    err32
20250718;	120515;	1752820515.000;	 err32;	 err32;	    err32
20250718;	120520;	1752820520.000;	 err32;	 err32;	    err32
20250718;	120525;	1752820525.000;	 err32;	 err32;	    err32
20250718;	120530;	1752820530.000;	 err32;	 err32;	    err32
20250718;	120535;	1752820535.000;	 err32;	 err32;	    err32
20250718;	120540;	1752820540.000;	 err32;	 err32;	    err32
20250718;	120545;	1752820545.000;	 err32;	 err32;	    err32
20250718;	120550;	1752820550.000;	 err32;	 err32;	    err32
20250718;	120555;	1752820555.000;	 err32;	 err32;	    err32
20250718;	120600;	1752820560.000;	 err32;	 err32;	    err32
20250718;	120605;	1752820565.000;	 err32;	 err32;	    err32
20250718;	120610;	1752820570.000;	 err32;	 err32;	    err32
20250718;	120615;	1752820575.000;	 err32;	 err32;	    err32
20250718;	120620;	1752820580.000;	 err32;	 err32;	    err32
20250718;	120625;	1752820585.000;	 err32;	 err32;	    err32
20250718;	120630;	1752820590.000;	 err32;	 err32;	    err32
20250718;	120635;	1752820595.000;	 err32;	 err32;	    err32
20250718;	120640;	1752820600.000;	 err32;	 err32;	    err32
20250718;	120645;	1752820605.000;	 err32;	 err32;	    err32
20250718;	120650;	1752820610.000;	 err32;	 err32;	    err32
20250718;	120655;	1752820615.000;	 err32;	 err32;	    err32
20250718;	120700;	1752820620.000;	 err32;	 err32;	    err32
20250718;	120705;	1752820625.000;	 err32;	 err32;	    err32
20250718;	120710;	1752820630.000;	 err32;	 err32;	    err32
20250718;	120715;	1752820635.000;	 err32;	 err32;	    err32
20250718;	120720;	1752820640.000;	 err32;	 err32;	    err32
20250718;	120725;	1752820645.000;	 err32;	 err32;	    err32
20250718;	120730;	1752820650.000;	 err32;	 err32;	    err32
20250718;	120735;	1752820655.000;	 err32;	 err32;	    err32
20250718;	120740;	1752820660.000;	 err32;	 err32;	    err32
20250718;	120745;	1752820665.000;	 err32;	 err32;	    err32
20250718;	120750;	1752820670.000;	 err32;	 err32;	    err32
20250718;	120755;	1752820675.000;	 err32;	 err32;	    err32
20250718;	120800;	1752820680.000;	 err32;	 err32;	    err32
20250718;	120805;	1752820685.000;	 err32;	 err32;	    err32
20250718;	120810;	1752820690.000;	 err32;	 err32;	    err32
20250718;	120815;	1752820695.000;	 err32;	 err32;	    err32
20250718;	120820;	1752820700.000;	 err32;	 err32;	    err32
20250718;	120825;	1752820705.000;	 err32;	 err32;	    err32
20250718;	120830;	1752820710.000;	 err32;	 err32;	    err32
20250718;	120835;	1752820715.000;	 err32;	 err32;	    err32
20250718;	120840;	1752820720.000;	 err32;	 err32;	    err32
20250718;	120845;	1752820725.000;	 err32;	 err32;	    err32
20250718;	120850;	1752820730.000;	 err32;	 err32;	    err32
20250718;	120855;	1752820735.000;	 err32;	 err32;	    err32
20250718;	120900;	1752820740.000;	 err32;	 err32;	    err32
20250718;	120905;	1752820745.000;	 err32;	 err32;	    err32
20250718;	120910;	1752820750.000;	 err32;	 err32;	    err32
20250718;	120915;	1752820755.000;	 err32;	 err32;	    err32
20250718;	120920;	1752820760.000;	 err32;	 err32;	    err32
20250718;	120925;	1752820765.000;	 err32;	 err32;	    err32
20250718;	120930;	1752820770.000;	 err32;	 err32;	    err32
20250718;	120935;	1752820775.000;	 err32;	 err32;	    err32
20250718;	120940;	1752820780.000;	 err32;	 err32;	    err32
20250718;	120945;	1752820785.000;	 err32;	 err32;	    err32
20250718;	120950;	1752820790.000;	 err32;	 err32;	    err32
20250718;	120955;	1752820795.000;	 err32;	 err32;	    err32
20250718;	121000;	1752820800.000;	 err32;	 err32;	    err32
20250718;	121005;	1752820805.000;	 err32;	 err32;	    err32
20250718;	121010;	1752820810.000;	 err32;	 err32;	    err32
20250718;	121015;	1752820815.000;	 err32;	 err32;	    err32
20250718;	121020;	1752820820.000;	 err32;	 err32;	    err32
20250718;	121025;	1752820825.000;	 err32;	 err32;	    err32
20250718;	121030;	1752820830.000;	 err32;	 err32;	    err32
20250718;	121035;	1752820835.000;	 err32;	 err32;	    err32
20250718;	121040;	1752820840.000;	 err32;	 err32;	    err32
20250718;	121045;	1752820845.000;	 err32;	 err32;	    err32
20250718;	121050;	1752820850.000;	 err32;	 err32;	    err32
20250718;	121055;	1752820855.000;	 err32;	 err32;	    err32
20250718;	121100;	1752820860.000;	 err32;	 err32;	    err32
20250718;	121105;	1752820865.000;	 err32;	 err32;	    err32
20250718;	121110;	1752820870.000;	 err32;	 err32;	    err32
20250718;	121115;	1752820875.000;	 err32;	 err32;	    err32
20250718;	121120;	1752820880.000;	 err32;	 err32;	    err32
20250718;	121125;	1752820885.000;	 err32;	 err32;	    err32
20250718;	121130;	1752820890.000;	 err32;	 err32;	    err32
20250718;	121135;	1752820895.000;	 err32;	 err32;	    err32
20250718;	121140;	1752820900.000;	 err32;	 err32;	    err32
20250718;	121145;	1752820905.000;	 err32;	 err32;	    err32
20250718;	121150;	1752820910.000;	 err32;	 err32;	    err32
20250718;	121155;	1752820915.000;	 err32;	 err32;	    err32
20250718;	121200;	1752820920.000;	 err32;	 err32;	    err32
20250718;	121205;	1752820925.000;	 err32;	 err32;	    err32
20250718;	121210;	1752820930.000;	 err32;	 err32;	    err32
20250718;	121215;	1752820935.000;	 err32;	 err32;	    err32
20250718;	121220;	1752820940.000;	 err32;	 err32;	    err32
20250718;	121225;	1752820945.000;	 err32;	 err32;	    err32
20250718;	121230;	1752820950.000;	 err32;	 err32;	    err32
20250718;	121235;	1752820955.000;	 err32;	 err32;	    err32
20250718;	121240;	1752820960.000;	 err32;	 err32;	    err32
20250718;	121245;	1752820965.000;	 err32;	 err32;	    err32
20250718;	121250;	1752820970.000;	 err32;	 err32;	    err32
20250718;	121255;	1752820975.000;	 err32;	 err32;	    err32
20250718;	121300;	1752820980.000;	 err32;	 err32;	    err32
